rt,subj_idx,highDimCoh,irrDimCoh,lowDimCoh,errorLev,errorDim,response
0.665073912,19,1,1,1,0,0,3
2.227854047,19,1,1,1,0,0,3
2.078157963,19,1,-1,-1,0,0,3
0.847883392,19,1,-1,1,0,0,3
0.731758911,19,1,1,-1,2,1,2
1.396756455,19,1,-1,1,0,0,3
0.731662018,19,1,-1,1,0,0,3
3.757334846,19,-1,-1,-1,3,100,0
1.230534764,19,-1,-1,-1,2,2,2
2.111605204,19,-1,-1,-1,0,0,3
0.94783241,19,1,-1,-1,0,0,3
0.947885233,19,-1,-1,-1,0,0,3
0.764904605,19,1,1,-1,0,0,3
0.665223025,19,1,1,-1,0,0,3
0.681577787,19,1,-1,-1,0,0,3
0.598623148,19,1,1,1,3,100,0
0.615414986,19,-1,1,1,3,100,0
0.731552145,19,1,-1,1,0,0,3
1.413267273,19,-1,1,-1,0,0,3
2.959503084,19,1,1,-1,0,0,3
1.313497553,19,-1,1,1,2,2,2
0.864614257,19,1,-1,1,0,0,3
1.396674353,19,-1,1,1,0,0,3
1.346652605,19,-1,1,1,0,0,3
1.745836225,19,1,1,1,0,0,3
2.194783211,19,1,1,1,0,0,3
0.881250341,19,-1,1,-1,0,0,3
1.296931498,19,-1,-1,1,0,0,3
0.781814466,19,1,1,-1,0,0,3
1.230190657,19,-1,-1,1,1,3,1
1.895308638,19,-1,-1,1,2,2,2
1.479743091,19,1,-1,-1,0,0,3
0.831409099,19,-1,-1,1,1,3,1
1.745926176,19,-1,1,-1,0,0,3
0.99759487,19,1,-1,-1,0,0,3
0.665117378,19,1,1,1,0,0,3
1.064153092,19,1,-1,-1,0,0,3
0.714923908,19,-1,-1,-1,3,100,0
0.931205381,19,1,1,-1,0,0,3
0.53220136,19,1,-1,1,0,0,3
0.798297212,19,-1,1,-1,0,0,3
0.798149004,19,-1,-1,-1,1,3,1
0.897946795,19,-1,1,1,1,3,1
0.631862113,19,1,1,-1,1,3,1
0.881366855,19,1,1,-1,3,100,0
1.097578902,19,1,1,1,0,0,3
1.313483366,19,-1,-1,1,0,0,3
0.698482818,19,1,-1,1,0,0,3
0.581946012,19,1,-1,-1,0,0,3
1.180520864,19,-1,1,1,0,0,3
0.74826671,19,-1,-1,1,3,100,0
1.130477383,19,-1,1,1,0,0,3
3.491457231,19,-1,1,1,2,2,2
1.014291928,19,-1,-1,1,3,100,0
1.263626729,19,-1,1,1,0,0,3
1.030867945,19,-1,-1,1,2,2,2
0.931170064,19,1,1,-1,0,0,3
0.598635222,19,1,-1,1,0,0,3
0.71496979,19,-1,-1,1,0,0,3
1.031037583,19,-1,1,-1,0,0,3
1.3636497,19,-1,-1,1,0,0,3
0.798294495,19,1,-1,1,0,0,3
1.496416001,19,-1,1,-1,0,0,3
0.681739578,19,-1,1,1,0,0,3
0.615216671,19,-1,1,1,0,0,3
0.715038913,19,1,-1,-1,0,0,3
1.147160555,19,-1,1,1,0,0,3
0.698490364,19,1,-1,-1,0,0,3
0.731783059,19,-1,-1,-1,2,2,2
1.180464116,19,-1,1,-1,0,0,3
0.532121069,19,1,1,1,0,0,3
0.81476245,19,1,-1,1,0,0,3
0.748286934,19,1,1,1,0,0,3
0.814762449,19,1,1,-1,0,0,3
1.130539865,19,-1,-1,-1,1,3,1
1.679374594,19,1,-1,-1,0,0,3
0.931197835,19,1,-1,-1,0,0,3
0.764849971,19,1,1,1,0,0,3
0.798074749,19,1,1,-1,0,0,3
1.18045325,19,-1,-1,1,0,0,3
0.847931688,19,-1,1,1,0,0,3
0.848000811,19,-1,-1,1,0,0,3
0.947713783,19,-1,-1,-1,0,0,3
0.748262182,19,1,1,1,0,0,3
0.931065323,19,-1,1,-1,0,0,3
0.831498748,19,-1,1,-1,0,0,3
0.848020733,19,-1,-1,-1,0,0,3
0.847964589,19,1,-1,1,0,0,3
0.781578723,19,-1,-1,-1,0,0,3
0.54878915,19,1,1,1,0,0,3
2.045248918,19,-1,-1,-1,1,3,1
0.698275147,19,-1,-1,1,0,0,3
0.997657353,19,-1,-1,-1,0,0,3
0.764922113,19,1,-1,1,0,0,3
4.671749006,20,1,1,-1,0,0,3
4.256274997,20,-1,-1,1,2,3,2
6.101776082,20,-1,-1,1,0,0,3
2.06172519,20,1,1,1,3,100,0
3.890508043,20,-1,-1,-1,2,3,2
4.622058553,20,1,1,1,0,0,3
2.327836555,20,1,-1,-1,2,3,2
5.387092616,20,1,-1,-1,2,2,2
3.557928528,20,-1,1,1,0,0,3
2.610376678,20,1,1,-1,0,0,3
2.62698051,20,1,1,1,0,0,3
3.890540643,20,1,-1,-1,1,1,1
1.380095747,20,1,-1,1,0,0,3
1.995280584,20,1,-1,-1,0,0,3
1.961853778,20,1,-1,-1,0,0,3
1.679323918,20,-1,1,1,0,0,3
4.871514469,20,-1,-1,-1,3,100,0
3.391641186,20,-1,-1,1,0,0,3
4.821621173,20,-1,-1,-1,0,0,3
2.810002083,20,1,-1,1,3,100,0
2.577028655,20,1,1,1,0,0,3
3.059280814,20,1,1,1,3,100,0
2.759926469,20,1,-1,-1,0,0,3
2.061657274,20,-1,-1,-1,0,0,3
3.408417373,20,1,1,-1,0,0,3
2.843003885,20,1,1,-1,0,0,3
5.237057451,20,-1,-1,1,0,0,3
8.579045311,20,-1,-1,-1,0,0,3
5.453379053,20,1,1,-1,2,3,2
2.294508453,20,-1,1,1,0,0,3
4.20632767,20,1,-1,-1,0,0,3
3.208854753,20,1,-1,-1,0,0,3
3.491448304,20,1,-1,-1,1,1,1
1.795583943,20,1,-1,-1,0,0,3
2.610311478,20,-1,-1,1,0,0,3
2.111572907,20,1,-1,-1,3,100,0
2.427362651,20,-1,-1,-1,0,0,3
5.636287433,20,-1,-1,-1,0,0,3
1.9119961,20,1,-1,1,0,0,3
1.479742583,20,1,1,1,0,0,3
1.562942247,20,-1,1,1,0,0,3
1.413274734,20,1,1,-1,0,0,3
2.045046198,20,-1,-1,1,0,0,3
1.479866341,20,-1,-1,1,0,0,3
1.213694909,20,1,1,-1,0,0,3
1.280254519,20,-1,1,-1,0,0,3
4.888047064,20,-1,-1,-1,0,0,3
1.180442572,20,1,-1,1,0,0,3
1.778927287,20,1,-1,1,0,0,3
1.463142977,20,-1,-1,1,0,0,3
3.009314772,20,-1,-1,-1,0,0,3
4.472234984,20,-1,1,1,0,0,3
1.596266123,20,-1,-1,-1,0,0,3
2.294524451,20,-1,1,-1,0,0,3
5.386775071,20,1,-1,1,0,0,3
6.517280276,20,-1,-1,-1,0,0,3
2.876366397,20,-1,1,-1,0,0,3
2.926139859,20,-1,-1,-1,0,0,3
2.011792955,20,-1,1,-1,0,0,3
1.845396947,20,1,-1,1,0,0,3
1.363322276,20,1,1,-1,3,100,0
2.577123133,20,-1,-1,1,0,0,3
1.911926071,20,1,-1,-1,0,0,3
3.657710291,20,-1,1,-1,0,0,3
3.541297228,20,1,1,-1,0,0,3
3.275408629,20,1,-1,1,0,0,3
1.4464501,20,1,-1,1,2,2,2
1.330236258,20,-1,1,1,0,0,3
1.878840355,20,1,-1,-1,0,0,3
1.629402851,20,1,-1,1,0,0,3
2.859702195,20,-1,1,-1,1,1,1
2.277795654,20,1,-1,-1,2,3,2
1.828955209,20,-1,1,1,0,0,3
5.769233393,20,1,1,1,0,0,3
1.76240254,20,1,-1,1,0,0,3
3.557904682,20,-1,1,-1,2,2,2
2.577299715,20,1,-1,1,0,0,3
1.479669233,20,1,-1,1,0,0,3
6.018656408,20,-1,-1,-1,0,0,3
2.926124766,20,-1,-1,-1,2,3,2
2.726556109,20,-1,1,-1,0,0,3
1.247153711,20,-1,1,1,0,0,3
1.130719518,20,-1,1,1,0,0,3
1.529712549,20,1,1,1,0,0,3
3.757473037,20,-1,-1,1,0,0,3
2.593598981,20,-1,1,-1,0,0,3
5.287319607,20,1,1,-1,0,0,3
1.463104642,20,-1,1,1,0,0,3
0.91456665,20,1,-1,1,3,100,0
2.859661748,20,-1,1,-1,0,0,3
2.510481118,20,1,-1,-1,0,0,3
0.964288797,20,1,1,1,0,0,3
2.776667341,20,1,1,-1,0,0,3
6.002001564,20,-1,1,-1,0,0,3
1.662577613,20,1,1,1,0,0,3
2.311041652,20,-1,1,-1,0,0,3
3.092642722,20,-1,1,-1,0,0,3
2.111470882,20,-1,1,1,0,0,3
1.612730802,20,1,1,1,0,0,3
1.114024528,20,1,1,1,0,0,3
1.845527346,20,-1,-1,1,0,0,3
1.163865605,20,1,-1,-1,2,2,2
2.045201952,20,1,1,1,0,0,3
2.743250496,20,-1,-1,1,0,0,3
1.679241211,20,-1,1,1,0,0,3
2.344089637,20,-1,-1,-1,3,100,0
0.748228597,20,1,-1,1,0,0,3
1.612848523,20,-1,-1,1,0,0,3
0.964417083,20,1,1,1,0,0,3
4.588670082,20,-1,-1,-1,0,0,3
0.897842078,20,-1,-1,1,0,0,3
2.094838375,20,-1,1,-1,0,0,3
1.911997307,20,1,-1,1,0,0,3
3.640980286,20,1,1,-1,0,0,3
1.629219327,20,-1,1,1,0,0,3
2.410895255,20,1,1,-1,0,0,3
1.463224476,20,1,1,-1,0,0,3
3.15913502,20,-1,1,1,0,0,3
5.187200679,20,-1,1,1,0,0,3
1.812431971,20,-1,-1,1,0,0,3
5.336863362,20,1,1,1,0,0,3
2.061599923,20,1,1,1,0,0,3
2.527066839,20,1,1,-1,0,0,3
3.158957533,20,-1,1,1,2,3,2
2.892945477,20,-1,-1,1,0,0,3
2.177931184,20,-1,1,-1,0,0,3
4.921228165,20,-1,1,-1,0,0,3
1.413263868,20,1,1,-1,2,3,2
3.44160934,20,1,-1,1,0,0,3
1.878698787,20,1,-1,-1,0,0,3
1.612771551,20,1,-1,1,0,0,3
2.178133423,20,1,-1,-1,0,0,3
2.959526821,20,1,-1,-1,0,0,3
2.344299121,20,-1,-1,1,0,0,3
1.130658847,20,1,-1,1,0,0,3
1.779037463,20,-1,-1,1,0,0,3
2.277939032,20,-1,1,1,0,0,3
3.657815335,20,1,1,1,0,0,3
2.261265172,20,-1,1,-1,0,0,3
1.662684468,20,-1,-1,1,0,0,3
1.446563897,20,-1,1,1,0,0,3
2.244603385,20,-1,-1,1,0,0,3
3.242016837,20,-1,-1,-1,0,0,3
2.277847874,20,-1,-1,-1,0,0,3
3.391786677,20,-1,-1,-1,2,3,2
1.147311578,20,1,-1,1,0,0,3
0.99765131,20,1,1,1,0,0,3
3.741019527,20,-1,-1,-1,3,100,0
4.721982789,20,-1,-1,1,0,0,3
1.496342189,20,1,1,1,0,0,3
1.296799792,20,1,1,-1,0,0,3
1.629550456,20,1,-1,1,0,0,3
1.779308523,20,-1,-1,-1,0,0,3
1.446387617,20,1,1,-1,2,2,2
2.311144281,20,-1,1,1,0,0,3
2.74339478,20,-1,-1,-1,2,3,2
2.028270614,20,1,1,1,0,0,3
2.194590556,20,1,1,-1,0,0,3
4.755087823,20,-1,-1,1,0,0,3
3.108969154,20,-1,1,-1,0,0,3
1.928612308,20,-1,1,1,0,0,3
1.829065082,20,-1,-1,1,0,0,3
2.061555551,20,-1,-1,-1,0,0,3
2.277729549,20,1,-1,-1,0,0,3
2.743322638,20,1,1,-1,3,100,0
1.429842948,20,-1,1,-1,0,0,3
1.745904658,20,-1,1,-1,0,0,3
2.976077527,20,-1,-1,1,0,0,3
2.094800342,20,1,-1,-1,0,0,3
1.047367722,20,1,1,1,0,0,3
2.144895877,20,-1,1,1,0,0,3
1.562944964,20,1,-1,-1,2,3,2
1.679378251,20,1,1,1,0,0,3
0.947856114,20,-1,1,1,0,0,3
3.059160979,20,1,-1,1,0,0,3
2.194768346,20,1,1,-1,0,0,3
2.543913357,20,-1,1,-1,0,0,3
2.111640521,20,-1,1,1,0,0,3
1.429968517,20,1,-1,-1,0,0,3
1.496243786,20,-1,1,1,0,0,3
1.014377994,20,-1,1,1,0,0,3
1.5129753,20,-1,1,-1,0,0,3
1.030759966,20,1,1,-1,0,0,3
1.895484634,20,-1,1,1,0,0,3
1.878698486,20,1,1,1,0,0,3
0.897684815,20,1,-1,-1,1,1,1
2.178010571,20,1,-1,1,0,0,3
3.025914981,20,-1,-1,1,0,0,3
1.81225388,20,1,-1,-1,0,0,3
0.764912117,20,1,1,-1,0,0,3
0.831456635,20,1,-1,1,0,0,3
0.897721942,20,-1,-1,1,0,0,3
0.731764823,20,-1,-1,1,0,0,3
2.660237676,20,-1,1,-1,2,3,2
1.080692805,20,1,-1,-1,0,0,3
2.560407919,20,-1,-1,-1,0,0,3
2.477341974,20,-1,1,1,3,100,0
2.394135066,20,1,1,-1,3,100,0
1.113975931,20,1,-1,1,0,0,3
1.745658047,20,1,-1,1,0,0,3
2.078181116,20,1,-1,-1,0,0,3
1.330225089,20,1,-1,1,0,0,3
0.997684211,20,1,1,1,0,0,3
1.51305529,20,1,-1,-1,0,0,3
1.413313371,20,-1,-1,1,0,0,3
1.562967301,20,1,1,-1,0,0,3
2.909601529,20,1,-1,1,1,1,1
2.078392108,20,1,1,-1,0,0,3
1.014266913,20,1,1,1,0,0,3
0.798235388,20,1,1,-1,2,2,2
1.396690221,20,1,1,1,2,3,2
0.698453324,20,1,-1,1,0,0,3
0.947722697,20,1,-1,-1,0,0,3
1.496322568,20,-1,1,-1,3,100,0
1.047317313,20,-1,1,-1,0,0,3
1.429931993,20,-1,-1,-1,0,0,3
1.496273971,20,-1,-1,-1,0,0,3
4.089877479,20,-1,1,-1,0,0,3
1.313479086,20,-1,1,1,0,0,3
1.496407992,20,-1,-1,-1,0,0,3
1.945240589,20,1,1,-1,2,3,2
1.164083238,20,1,1,1,0,0,3
0.914458286,20,1,-1,1,0,0,3
1.296937738,20,-1,-1,1,0,0,3
1.080786076,20,1,-1,1,0,0,3
1.130522109,20,1,1,1,2,3,2
0.981055628,20,1,1,-1,2,3,2
1.1805778,20,1,1,1,0,0,3
2.859849498,20,1,1,-1,0,0,3
1.147279582,20,1,-1,-1,0,0,3
2.094805775,20,-1,1,-1,0,0,3
1.845575038,20,-1,1,1,0,0,3
4.18981228,20,1,1,-1,1,1,1
1.313557265,20,-1,-1,1,0,0,3
1.247010634,20,-1,-1,-1,0,0,3
1.529587281,20,-1,-1,-1,0,0,3
2.311262606,20,1,1,1,0,0,3
0.947825628,20,-1,1,-1,2,2,2
1.67936014,20,-1,1,-1,2,3,2
7.21552804,20,-1,-1,1,0,0,3
1.42984657,20,-1,1,-1,0,0,3
1.679319692,20,-1,1,1,0,0,3
2.194736651,20,1,1,-1,0,0,3
1.513027218,20,1,1,1,0,0,3
9.310438255,20,-1,1,1,2,3,2
1.296836316,20,-1,-1,-1,0,0,3
1.197017124,20,-1,-1,-1,0,0,3
1.513066458,20,-1,-1,-1,0,0,3
0.814697653,20,1,1,1,0,0,3
1.463523307,20,-1,1,1,0,0,3
2.410717164,20,1,-1,1,1,1,1
1.778952341,20,-1,1,-1,0,0,3
3.042638647,20,1,-1,-1,2,3,2
1.429856229,20,-1,1,-1,0,0,3
1.363403473,20,-1,-1,1,0,0,3
1.596139949,20,1,-1,-1,0,0,3
2.311135527,20,1,1,1,0,0,3
0.748392803,20,1,1,-1,0,0,3
1.513042612,20,-1,1,1,0,0,3
1.396727952,20,1,1,-1,0,0,3
2.89289054,20,1,-1,1,0,0,3
1.496406483,20,-1,1,1,0,0,3
3.275295737,20,1,1,-1,0,0,3
1.330012889,20,-1,1,1,0,0,3
0.814688899,20,-1,1,1,0,0,3
1.496397427,20,-1,1,1,0,0,3
0.881199912,20,-1,1,1,0,0,3
0.748351449,20,1,-1,1,0,0,3
1.729074741,20,1,1,1,0,0,3
2.643417419,20,-1,1,1,0,0,3
1.76235847,20,-1,1,-1,0,0,3
1.57951197,20,1,1,-1,0,0,3
1.147218307,20,-1,1,-1,0,0,3
1.762327682,20,-1,-1,-1,0,0,3
1.213823798,20,-1,1,1,0,0,3
0.665160539,20,1,1,1,0,0,3
2.793240082,20,1,1,-1,0,0,3
1.396484963,20,1,1,1,0,0,3
1.34660193,20,1,-1,-1,3,100,0
1.34672599,20,1,1,-1,0,0,3
1.828861333,20,-1,1,-1,0,0,3
2.294452913,20,-1,1,1,0,0,3
1.579472126,20,-1,-1,1,0,0,3
0.997680891,20,1,-1,1,0,0,3
2.976117673,20,-1,-1,1,0,0,3
2.028539562,20,-1,-1,1,0,0,3
1.380054393,20,-1,1,-1,2,3,2
2.41077361,20,-1,-1,-1,0,0,3
1.047487858,20,-1,1,-1,0,0,3
1.379996136,20,-1,-1,-1,3,100,0
1.180547917,20,1,-1,-1,0,0,3
0.831463577,20,1,1,1,0,0,3
1.546242427,20,-1,-1,-1,2,3,2
1.363446939,20,-1,-1,1,0,0,3
2.377541195,20,1,-1,1,0,0,3
1.26365431,20,-1,-1,1,0,0,3
1.463193386,20,1,-1,-1,2,2,2
2.377764262,20,1,-1,-1,0,0,3
1.313594393,20,1,1,1,0,0,3
2.094895726,20,-1,-1,-1,0,0,3
1.130611155,20,-1,1,-1,2,3,2
1.529500047,20,1,-1,-1,2,3,2
1.646175719,20,-1,-1,-1,0,0,3
2.627049029,20,1,1,-1,0,0,3
0.997499781,20,1,1,1,0,0,3
1.047479104,20,-1,1,-1,0,0,3
1.047562415,20,-1,-1,1,0,0,3
1.6791579,20,-1,-1,1,0,0,3
0.765006595,20,1,1,1,0,0,3
1.296942567,20,-1,1,-1,2,3,2
0.814705501,20,1,-1,1,0,0,3
0.78168106,20,1,-1,1,2,3,2
1.113980458,20,1,1,1,0,0,3
1.995090721,20,-1,-1,-1,0,0,3
0.764850841,20,1,-1,-1,0,0,3
0.698457851,20,1,-1,1,0,0,3
0.532158435,20,-1,1,-1,0,0,3
1.496387768,20,-1,1,1,0,0,3
3.375139379,20,-1,1,-1,0,0,3
1.579482389,20,1,-1,1,0,0,3
0.79807088,20,1,-1,1,0,0,3
1.097374816,20,1,1,1,0,0,3
0.881289259,20,1,-1,-1,0,0,3
3.242232056,20,-1,-1,-1,3,100,0
0.897840569,20,1,-1,-1,2,2,2
1.795670272,20,1,-1,-1,0,0,3
1.246930946,20,-1,1,-1,0,0,3
3.375184355,20,1,1,1,0,0,3
1.030717707,20,-1,-1,-1,0,0,3
1.280249388,20,1,1,-1,0,0,3
1.097392926,20,1,-1,-1,0,0,3
1.330224485,20,-1,1,-1,0,0,3
2.344358585,20,-1,-1,1,0,0,3
2.194601725,20,-1,1,-1,0,0,3
0.964445457,20,-1,-1,1,0,0,3
0.797964026,20,1,-1,1,0,0,3
1.446436215,20,1,-1,-1,0,0,3
2.626859468,20,-1,-1,1,1,1,1
3.707571893,20,-1,1,-1,0,0,3
1.197074173,20,1,-1,1,1,1,1
8.362925042,20,-1,1,1,0,0,3
1.197229324,20,1,-1,-1,0,0,3
2.444126463,20,1,-1,-1,3,100,0
0.931179235,20,1,1,-1,0,0,3
0.764854161,20,1,-1,1,0,0,3
0.93108204,20,1,1,1,0,0,3
2.710047964,20,-1,-1,1,0,0,3
2.360885143,20,-1,1,-1,0,0,3
2.460716711,20,-1,-1,1,0,0,3
1.130633491,20,1,1,-1,0,0,3
1.66272884,20,1,-1,1,0,0,3
1.463230212,20,1,-1,1,0,0,3
2.427552816,20,-1,-1,-1,3,100,0
1.130596364,20,1,1,-1,0,0,3
0.731549604,20,-1,1,1,0,0,3
1.23038688,20,-1,1,1,0,0,3
1.513062534,20,-1,-1,-1,0,0,3
1.014070409,20,1,1,-1,0,0,3
0.9309124,20,1,1,-1,0,0,3
0.897920559,20,1,-1,-1,0,0,3
1.246842504,20,-1,-1,-1,0,0,3
1.16387949,20,1,-1,1,2,2,2
2.527306507,20,-1,-1,-1,0,0,3
2.061495483,20,-1,-1,-1,2,3,2
0.964270385,20,1,-1,1,0,0,3
2.011837931,20,-1,1,1,1,1,1
5.137236448,20,-1,1,1,0,0,3
1.19713394,20,-1,1,1,0,0,3
2.061730925,20,1,-1,-1,1,1,1
1.596030982,20,1,1,1,0,0,3
1.064341319,20,1,-1,-1,0,0,3
1.230494641,20,1,1,1,0,0,3
1.396832996,20,-1,-1,1,0,0,3
3.408396847,20,1,1,-1,0,0,3
0.964413461,20,-1,-1,1,0,0,3
1.612766118,20,-1,1,-1,0,0,3
1.729142053,20,1,1,-1,0,0,3
0.881265715,20,-1,-1,-1,0,0,3
1.712496265,20,1,1,1,0,0,3
1.529512121,20,1,1,1,0,0,3
1.845564474,20,-1,-1,-1,0,0,3
2.327761696,20,-1,-1,1,0,0,3
1.380048658,20,-1,-1,1,0,0,3
1.945245419,20,1,1,-1,0,0,3
1.596190358,20,-1,1,1,0,0,3
0.980999786,20,1,1,-1,1,1,1
1.396732782,20,1,1,-1,0,0,3
1.479678591,20,-1,1,-1,0,0,3
1.762292667,20,-1,1,1,0,0,3
2.078281632,20,1,-1,-1,0,0,3
3.175764509,20,-1,-1,1,3,100,0
3.657864838,20,-1,1,1,0,0,3
2.493940976,20,-1,-1,-1,0,0,3
1.34675044,20,-1,1,-1,0,0,3
2.577047973,20,-1,1,-1,0,0,3
2.510450027,20,-1,1,1,0,0,3
2.809835764,20,1,-1,-1,2,2,2
1.546498698,20,1,1,-1,0,0,3
3.574657325,20,-1,1,1,0,0,3
1.546293138,20,-1,-1,-1,0,0,3
1.512968659,20,1,-1,1,0,0,3
1.280364393,20,1,1,-1,2,3,2
1.163925974,20,-1,-1,1,0,0,3
1.030852936,20,-1,1,-1,0,0,3
0.997612371,20,1,1,1,0,0,3
2.061670254,20,-1,1,1,0,0,3
1.812355301,20,-1,-1,-1,0,0,3
1.080865463,20,-1,-1,1,0,0,3
1.230373599,20,1,-1,-1,0,0,3
0.93116867,20,-1,-1,1,0,0,3
1.213670761,20,-1,-1,1,0,0,3
2.577035295,20,-1,-1,-1,0,0,3
1.878656227,20,1,-1,1,0,0,3
1.213719962,20,-1,1,1,0,0,3
1.446476964,20,1,1,1,2,3,2
1.113970195,20,1,-1,-1,0,0,3
1.71256901,20,-1,-1,-1,0,0,3
1.280218599,20,1,1,-1,1,1,1
0.997584601,20,1,-1,1,0,0,3
1.662679638,20,1,1,-1,0,0,3
0.715026065,20,1,1,1,0,0,3
0.864715914,20,1,-1,1,0,0,3
3.025892342,20,1,1,1,2,3,2
1.695809122,20,-1,-1,1,0,0,3
1.147371042,20,1,-1,1,0,0,3
0.781587487,20,1,1,1,0,0,3
0.848080992,20,-1,1,1,0,0,3
1.330177699,20,-1,1,1,0,0,3
1.862111859,20,1,1,1,0,0,3
1.895373856,20,1,1,-1,0,0,3
2.942811909,20,-1,-1,1,2,3,2
1.912171475,20,1,1,1,0,0,3
5.736198991,20,-1,1,-1,0,0,3
1.396481039,20,1,-1,-1,2,3,2
1.014411499,20,1,1,1,0,0,3
1.696013776,20,1,1,-1,2,3,2
0.881281109,20,-1,-1,-1,2,3,2
1.147166992,20,-1,-1,1,0,0,3
0.831195535,20,1,-1,1,0,0,3
2.743282794,20,-1,-1,1,2,3,2
3.374959779,20,-1,-1,1,0,0,3
2.627085251,20,1,-1,-1,2,3,2
2.078360414,20,-1,1,-1,0,0,3
1.047553058,20,1,1,-1,0,0,3
1.612840977,20,1,1,-1,0,0,3
1.8288722,20,-1,-1,-1,0,0,3
1.945176295,20,1,1,-1,3,100,0
3.19238615,20,1,-1,-1,0,0,3
0.980977449,20,1,1,1,0,0,3
0.665023801,20,1,-1,1,0,0,3
1.562978167,20,-1,1,1,2,3,2
4.755108651,20,-1,-1,-1,0,0,3
1.562965188,20,1,-1,-1,0,0,3
2.477400835,20,-1,1,-1,0,0,3
4.339313776,20,-1,1,1,0,0,3
3.125761943,20,1,-1,-1,0,0,3
1.11398559,20,-1,-1,1,0,0,3
1.330367562,20,-1,-1,-1,0,0,3
2.294390732,20,-1,1,1,0,0,3
6.833309688,20,-1,1,-1,0,0,3
1.147314597,20,1,-1,-1,0,0,3
1.263667591,20,1,1,1,0,0,3
0.731613295,20,1,-1,1,2,3,2
1.845594357,20,1,-1,-1,0,0,3
1.679274112,20,-1,-1,1,3,100,0
1.912137366,20,1,-1,-1,0,0,3
1.097479557,20,1,-1,1,0,0,3
1.629404662,20,-1,1,-1,0,0,3
1.396562539,20,-1,-1,-1,0,0,3
1.163834212,20,1,1,1,0,0,3
1.662809433,20,-1,1,-1,2,3,2
1.180485736,20,-1,-1,-1,0,0,3
0.86454054,20,-1,1,-1,0,0,3
1.230270668,20,-1,1,1,0,0,3
1.280236107,20,-1,-1,-1,0,0,3
0.814692521,20,1,1,-1,0,0,3
0.781553378,20,-1,-1,-1,0,0,3
0.748094274,20,1,1,-1,0,0,3
1.130737328,20,-1,1,-1,0,0,3
0.831345554,20,1,1,1,0,0,3
0.814823524,20,-1,-1,-1,2,2,2
2.294584218,20,1,1,1,0,0,3
1.06418647,20,1,1,1,0,0,3
1.579489029,20,1,-1,-1,0,0,3
2.044952021,20,-1,-1,-1,0,0,3
1.396540504,20,-1,1,-1,0,0,3
0.781454371,20,-1,1,1,0,0,3
1.54634234,20,-1,-1,-1,0,0,3
0.947624898,20,1,-1,-1,0,0,3
1.114046865,20,-1,-1,1,2,3,2
1.014194771,20,1,-1,1,3,100,0
1.612760685,20,-1,1,-1,0,0,3
0.681736902,20,1,-1,1,0,0,3
0.897939576,20,-1,1,-1,0,0,3
1.5793864,20,1,1,-1,3,100,0
0.847964478,20,1,1,1,0,0,3
1.479957801,20,1,1,-1,0,0,3
4.439097048,20,-1,-1,1,0,0,3
0.864416178,20,-1,1,-1,0,0,3
1.28023822,20,-1,-1,1,0,0,3
0.864592156,20,1,-1,1,1,1,1
0.714851898,20,1,-1,1,0,0,3
0.63194714,20,1,1,1,0,0,3
1.446361054,20,1,-1,-1,0,0,3
1.047360176,20,-1,1,1,0,0,3
1.69589515,20,1,-1,-1,0,0,3
3.890532794,20,1,-1,1,0,0,3
0.798142419,20,1,-1,1,0,0,3
1.014094255,20,1,1,-1,0,0,3
1.496257369,20,1,-1,1,0,0,3
1.596045169,20,-1,-1,1,0,0,3
1.097514874,20,-1,1,1,0,0,3
4.40587731,21,-1,1,1,0,0,3
3.242021667,21,-1,1,1,0,0,3
5.802547609,21,-1,-1,-1,0,0,3
5.038014615,21,1,-1,-1,1,2,1
3.208943195,21,-1,1,-1,0,0,3
4.256280732,21,-1,1,-1,3,100,0
4.073509392,21,-1,1,1,0,0,3
3.0593276,21,-1,-1,-1,0,0,3
3.973601154,21,-1,-1,1,0,0,3
5.752557721,21,1,1,1,0,0,3
2.178123161,21,1,-1,1,0,0,3
1.346835863,21,-1,-1,-1,0,0,3
1.463188858,21,1,-1,1,0,0,3
1.363474408,21,1,1,1,0,0,3
1.163757844,21,-1,-1,1,0,0,3
4.089964412,21,-1,-1,1,0,0,3
1.546474851,21,1,-1,1,0,0,3
3.508156575,21,-1,1,-1,0,0,3
6.966217615,21,1,1,1,0,0,3
2.560645777,21,-1,1,1,0,0,3
1.579425037,21,1,1,-1,1,2,1
7.265564413,21,-1,1,-1,0,0,3
8.662354848,21,-1,-1,1,1,2,1
9.0279745,21,-1,-1,-1,2,3,2
5.902183579,21,-1,1,-1,0,0,3
2.194683828,21,-1,-1,-1,0,0,3
5.819177702,21,1,-1,-1,0,0,3
2.959401252,21,1,1,1,0,0,3
2.061949163,21,1,1,1,0,0,3
3.258614632,21,1,1,-1,0,0,3
2.211280113,21,-1,-1,-1,0,0,3
5.120864135,21,-1,1,-1,2,3,2
2.959584776,21,-1,1,1,2,3,2
4.638792783,21,-1,-1,-1,1,2,1
4.023460643,21,-1,-1,1,0,0,3
4.50567326,21,1,-1,-1,0,0,3
3.441664277,21,-1,1,-1,3,100,0
2.410698449,21,1,1,-1,0,0,3
2.061642483,21,1,1,-1,1,2,1
2.610351624,21,-1,-1,-1,0,0,3
3.258909539,21,1,1,-1,0,0,3
7.348755324,21,1,-1,-1,0,0,3
