response,rxtime,subj,highDimCoh,irrDimCoh,lowDimCoh
3,1.31333998823538,9,1,2,2
2,5.23724334919825,9,1,1,1
1,1.81243730988353,9,2,2,1
3,1.56285469140857,9,2,1,1
4,4.18984043970704,9,2,2,1
3,7.43199365865439,9,2,2,2
4,1.31350117502734,9,1,1,2
3,1.08060052152723,9,1,2,1
1,2.56049634795636,9,1,2,2
2,2.71003516856581,9,2,1,1
4,1.62939661368728,9,2,2,2
4,3.17560646636412,9,2,1,2
4,1.41313083702698,9,2,2,2
1,9.72628186782822,9,1,2,2
2,1.56290902383626,9,2,2,2
1,6.81662183720618,9,2,1,1
4,4.18978550331667,9,1,1,2
1,4.73847353365272,9,2,2,2
1,8.41298685548827,9,1,2,1
3,1.87891493877396,9,1,2,1
3,1.72923394758254,9,2,1,1
1,7.99710678122938,9,1,1,2
1,3.52482387889177,9,1,2,1
4,3.90720268152654,9,2,2,2
2,3.14248522231355,9,1,1,2
3,8.01381138525903,9,1,1,1
3,1.01428528735414,9,2,2,1
1,4.28961197054014,9,2,1,1
2,9.70955553092062,9,2,1,1
2,2.84311327850446,9,2,1,1
4,4.55556051945314,9,1,1,2
3,6.8999239038676,9,1,2,2
1,1.5462871263735,9,2,1,2
2,6.58401427883655,9,1,1,1
4,4.38916888693348,9,2,2,2
3,1.37992447149009,9,2,2,1
4,0.714837277773768,9,1,2,1
3,1.89528418891132,9,1,1,2
2,2.36105863144621,9,1,1,1
4,0.931247941683978,9,2,2,1
2,2.27796363271773,9,2,2,1
4,3.52492016879842,9,1,1,1
2,1.59612987842411,9,2,2,2
1,1.49650383833796,9,2,2,2
1,6.30128234345466,9,2,2,2
1,1.84554316010326,9,1,2,1
3,2.09488037601113,9,2,1,2
4,1.54637768073007,9,1,1,1
3,0.897677848581225,9,1,2,1
2,3.15938572585583,9,1,2,1
1,4.83822272717953,9,2,1,2
1,1.67934410693124,9,2,1,2
1,2.42751633794978,9,1,1,1
1,4.22296198643744,9,1,1,1
3,1.56291204225272,9,2,2,1
3,0.881243700627238,9,1,2,2
2,7.44859171006829,9,2,1,1
3,4.50568697880954,9,1,1,1
3,7.09926804713905,9,1,1,2
1,2.79328893916681,9,1,2,2
3,1.64625666989014,9,1,2,2
3,2.67682638764381,9,1,1,1
4,4.23968470096588,9,2,1,1
2,7.7476358464919,9,1,2,2
1,1.7125722062774,9,2,1,1
1,6.80001382483169,9,1,2,1
2,1.43009321996942,9,2,2,2
3,4.12337669590488,9,2,1,2
4,0.848129398655146,9,1,2,2
3,4.30616232985631,9,1,1,1
4,1.42990848841146,9,2,2,2
3,1.36352262133732,9,2,2,2
3,6.4841573247686,9,1,1,1
4,5.3867682851851,9,1,2,1
3,8.146757889539,9,1,1,2
4,5.43667593458667,9,1,1,2
1,2.14486228022724,9,2,1,1
3,1.72948568919674,9,2,2,1
3,2.31095779873431,9,1,2,1
1,1.76230387762189,9,2,2,2
2,3.95686522964388,9,2,2,1
1,0.914491117931902,9,2,2,2
4,1.14727435214445,9,1,2,2
3,0.848062992561609,9,2,1,2
4,0.831492107361555,9,2,1,2
1,2.46047911187634,9,1,1,1
1,1.76237783022225,9,1,2,2
4,1.39672023383901,9,1,2,2
2,1.46330109518021,9,2,1,2
2,1.96188195375726,9,1,2,1
2,1.79572998918593,9,1,2,1
1,6.13496073987335,9,2,2,1
3,1.679408098571,9,1,2,2
4,0.914483873639256,9,2,2,2
3,3.79080683831125,9,2,1,1
3,0.781472472008318,9,2,1,2
4,1.42978805117309,9,1,1,2
4,3.35862663667649,9,1,1,1
3,1.96208570152521,9,1,1,1
2,4.8382577416487,9,2,2,1
2,1.13051058584824,9,2,2,1
1,1.57950134016573,9,2,1,1
4,2.64358651684597,9,1,2,1
4,0.864776047877967,9,2,2,2
1,1.36341938981786,9,2,2,2
2,1.21381265250966,9,1,1,2
2,3.10924323834479,9,2,1,1
3,2.69344013510272,9,1,1,2
1,5.76935536321253,9,2,1,1
4,1.41358813783154,9,2,1,2
2,9.62631443748251,9,2,1,1
4,1.51315561914816,9,1,1,1
4,5.1708061681129,9,2,1,1
4,2.69365746621042,9,1,2,2
4,4.97136392444372,9,2,2,1
1,6.11818671086803,9,2,1,2
1,4.00692440755665,9,1,1,2
1,6.50068957312033,9,1,1,2
2,3.25879715150222,9,2,1,1
3,1.99519487190992,9,2,2,2
4,2.44405945297331,9,2,2,1
4,3.47499410668388,9,2,2,1
3,0.980953654274344,9,1,2,1
2,2.46078790351748,9,1,1,1
1,1.92876463290304,9,1,1,2
1,1.47975788125768,9,1,2,2
2,1.9953436832875,9,1,2,2
3,1.94538562512025,9,1,2,2
2,1.54658263595775,9,2,1,2
4,2.59376912005246,9,1,2,1
4,1.2302449895069,9,1,1,2
4,1.14736007712781,9,1,2,2
3,1.67941383412108,9,2,2,1
4,1.09730723872781,9,1,1,2
2,1.36337169725448,9,1,1,2
1,1.72916361689568,9,2,1,2
1,2.29457556921989,9,1,2,2
4,1.16392190661281,9,2,1,2
2,2.36090800911188,9,1,2,1
4,1.14721730304882,9,1,2,2
3,0.980930411722511,9,2,1,1
2,1.16389172198251,9,1,1,2
4,0.798223862424493,9,2,2,2
2,1.14752126438543,9,1,1,2
2,0.914690639823675,9,2,1,2
4,0.914413844700903,9,2,1,1
1,1.18048373656347,9,2,2,2
4,2.74346912791952,9,2,1,2
3,2.71010610321537,9,1,1,1
1,1.23038685834035,9,2,1,1
3,2.72667517699301,9,2,2,2
3,2.01195893995464,9,2,2,1
3,0.814627523534,9,2,2,2
3,0.731615230906755,9,1,1,2
1,1.36338195996359,9,2,2,1
2,1.91222906438634,9,1,1,1
1,0.848168639466166,9,1,2,1
1,1.92863332899287,9,2,1,2
4,1.96199092082679,9,1,2,1
1,2.02851654356346,9,2,2,1
4,1.346891366411,9,2,1,1
4,1.57964984932914,9,2,1,1
3,0.881150127854198,9,1,2,1
4,1.47976844571531,9,2,2,1
1,1.46302731847391,9,2,1,2
2,1.69586397940293,9,1,2,2
1,3.47520781541243,9,2,2,1
1,1.82896231394261,9,1,2,2
4,1.66296429233626,9,1,1,2
4,0.831588698551059,9,2,1,2
3,1.4463447490707,9,2,1,1
4,1.37980433553457,9,1,2,1
3,1.33014510804787,9,1,2,1
4,1.94541158387437,9,2,1,1
1,1.29700363939628,9,2,1,1
1,1.44634988065809,9,2,1,2
4,1.7623666622676,9,2,2,2
2,2.09494799003005,9,1,2,2
1,3.39185866015032,9,1,2,1
1,1.84565876843408,9,1,1,2
4,1.14725261926651,9,2,2,2
1,1.26360197737813,9,2,2,2
4,1.23039832850918,9,2,1,2
4,2.52734280517325,9,2,2,2
3,1.31351958820596,9,1,1,2
2,1.56290359050035,9,1,1,2
4,1.24712828779593,9,1,1,1
3,0.93111784523353,9,2,2,1
1,3.57489633793011,9,2,2,2
1,1.33007477689534,9,2,1,2
3,0.981020664796233,9,1,1,1
1,1.64616460585967,9,1,1,1
1,0.764775112271309,9,2,2,1
3,1.1473845266737,9,2,1,2
1,0.8481275876984,9,1,2,2
4,1.36357755819336,9,2,1,1
3,1.06411717273295,9,2,1,1
2,1.79577768128365,9,1,1,2
1,0.748241354711354,9,1,2,1
3,0.914637212641537,9,1,2,1
2,1.23035667324439,9,2,2,1
3,0.864666175097227,9,1,2,1
4,0.781478810589761,9,2,2,1
3,0.997759981546551,9,2,1,1
2,1.03102128347382,9,2,1,2
4,1.0142418211326,9,1,2,2
1,2.0118391062133,9,2,2,1
2,0.931252771057189,9,2,1,1
4,0.997639543842524,9,1,2,2
1,1.14733472233638,9,2,1,2
3,1.16398559696972,9,1,1,1
4,1.46312843728811,9,2,2,1
4,2.09501318912953,9,1,2,1
3,1.47973977029324,9,2,1,1
1,1.49655334139243,9,1,1,2
3,1.42976752528921,9,1,1,1
3,0.848026770632714,9,1,2,1
2,1.92869822634384,9,1,2,1
4,1.38006935874,9,1,2,2
3,1.19713219627738,9,1,1,2
4,1.21370640210807,9,1,1,2
2,1.0476190331392,9,2,1,2
3,1.13067901739851,9,2,1,2
3,0.73162157041952,9,2,2,2
1,1.03091473085806,9,1,1,1
3,0.831375593785197,9,1,1,2
2,1.1806180588901,9,1,2,2
3,0.831545232329518,9,2,2,2
4,1.09751551458612,9,2,1,2
3,0.731649944093078,9,1,1,1
4,0.764748851303011,9,2,2,2
1,0.848021035082638,9,2,1,1
1,0.964487208984792,9,2,2,1
1,1.03099804138765,9,2,2,2
1,2.64362937910482,9,1,1,1
1,1.36339614726603,9,2,2,1
2,2.0118490671739,9,1,1,1
1,1.5131734283641,9,1,2,1
1,1.94523862516508,9,1,2,1
2,3.00924532115459,9,1,1,1
1,1.11398045020178,9,2,1,1
3,1.28035638667643,9,2,2,1
4,1.08085860218853,9,2,2,1
4,0.997771753463894,9,2,2,2
3,1.71260359836742,9,1,1,1
1,1.38012640783563,9,1,1,2
2,1.56298720277846,9,2,1,1
1,1.3468002085574,9,1,1,1
1,0.831431737169623,9,1,1,2
1,0.931170970201492,9,2,1,1
2,1.99526339164004,9,1,1,2
3,1.44630067935213,9,1,2,1
1,1.33030870975927,9,2,2,2
2,1.76249796664342,9,2,2,2
3,0.964398465584964,9,2,2,1
4,1.16404023161158,9,1,1,2
3,0.765046775806695,9,1,2,2
3,1.36353107308969,9,2,2,2
3,0.615370312705636,9,1,2,1
4,0.781381313223392,9,1,2,2
3,0.665210649371147,9,1,2,2
1,1.37988945702091,9,2,2,1
3,0.914412033744156,9,2,1,2
3,0.71498790057376,9,1,2,2
3,0.731772494502366,9,1,2,2
2,1.59618481481448,9,1,2,2
2,0.781480923760682,9,2,1,2
2,0.681900463066995,9,2,2,2
4,1.03096876200289,9,2,1,2
1,1.64606922166422,9,1,1,1
2,1.03090537386015,9,2,2,1
3,0.931229528971016,9,1,1,2
3,0.964360734447837,9,2,1,1
2,1.04758401913568,9,1,2,1
3,2.3443657993339,9,2,2,1
3,0.581946917343885,9,2,1,2
4,0.831384950783104,9,1,2,2
4,0.731595611199737,9,1,1,2
4,0.565360336564481,9,2,1,1
1,2.42740706913173,9,1,1,2
2,1.0476362388581,9,1,2,1
1,2.64362485148013,9,2,2,2
1,2.01186778163537,9,1,1,1
2,0.814876548480242,9,2,1,1
1,1.61277381051332,9,1,1,1
3,0.931272391229868,9,1,2,2
3,0.947676354087889,9,1,1,1
2,1.03103275410831,9,2,2,2
1,0.997769942041487,9,2,1,2
2,1.14740324160084,9,2,1,1
2,1.09733470715582,9,1,2,1
2,1.67929973546416,10,1,1,1
3,1.01435441104695,10,1,2,2
4,1.92864962900057,10,1,2,1
4,1.21384706348181,10,1,2,2
4,0.947809771168977,10,1,1,2
2,2.62700023734942,10,1,1,1
2,1.3800283074379,10,2,1,1
4,1.33013846725225,10,2,1,1
2,1.69591982197016,10,2,2,1
1,2.72666491381824,10,1,2,1
4,1.0477735796012,10,2,2,1
1,2.89293882530183,10,2,2,1
4,2.09502194263041,10,1,1,2
1,2.77662055753171,10,1,2,2
3,0.897984526585788,10,2,1,2
2,2.16140297986567,10,2,1,2
3,1.03098385455087,10,1,2,1
2,1.13058423716575,10,2,1,2
1,2.99265934387222,10,2,1,1
3,0.814718983601779,10,2,2,2
1,2.87631541863084,10,1,2,2
1,3.25883608963341,10,2,1,1
3,1.54626780794933,10,2,1,1
4,0.681788175366819,10,2,2,2
3,0.798409499228001,10,2,2,1
3,1.74589568888769,10,2,2,1
4,0.980915923602879,10,2,1,1
2,2.17806502338499,10,1,2,2
1,2.1614262224175,10,2,1,2
1,2.07834058115259,10,2,2,2
4,2.17812146944925,10,1,1,1
3,0.714962544851005,10,1,2,2
1,2.34435915900394,10,1,1,2
2,1.7957130856812,10,2,1,1
3,0.764931771438569,10,1,2,1
3,0.764877740759403,10,1,2,1
1,1.1804278944619,10,2,2,1
4,1.21374926483259,10,2,2,1
2,3.5579469348304,10,1,1,1
1,3.25901236943901,10,1,1,1
2,2.94292616285384,10,1,2,1
4,0.914638118352741,10,2,1,2
4,0.897826961707324,10,2,2,1
1,2.22790053114295,10,1,1,1
4,0.814705400262028,10,2,2,2
2,2.92630486888811,10,2,2,2
2,2.12815948715433,10,2,2,2
3,0.714872895739973,10,1,1,2
2,2.27777950465679,10,1,2,2
3,0.681765235029161,10,1,2,2
4,1.08062104741111,10,1,1,1
2,1.59615674242377,10,2,2,1
4,1.11407432518899,10,1,2,1
4,0.631799932103604,10,2,2,2
2,1.79560291115195,10,1,2,1
4,0.814859343226999,10,1,2,2
2,1.31362010352314,10,2,1,1
2,2.39411860052496,10,2,1,2
3,0.897792249452323,10,1,2,1
4,0.814696646295488,10,2,2,1
1,1.3633520770818,10,1,1,2
2,2.62701653735712,10,1,1,2
4,0.931179421953857,10,1,2,2
3,1.99548404291272,10,2,1,1
3,2.71017643343657,10,1,1,1
4,1.54627293953672,10,1,1,1
4,1.56319879833609,10,1,2,1
2,1.46297207986936,10,2,1,1
4,0.814785994123667,10,2,1,2
2,3.17563031287864,10,1,1,1
4,0.89769324241206,10,2,2,2
3,1.01433750707656,10,2,2,1
2,1.86228730622679,10,1,2,2
2,1.961849052459,10,2,2,1
3,0.847900296095759,10,1,1,2
2,1.08072065748274,10,2,1,1
3,1.23040919518098,10,1,1,2
1,2.77666794741526,10,2,1,2
3,0.814828856382519,10,2,1,2
2,2.14495856966823,10,1,1,1
4,0.781511410605162,10,2,1,1
2,1.81236365856603,10,2,2,1
3,0.648479180876166,10,1,1,2
2,1.04760756297037,10,1,1,2
3,0.781447418499738,10,2,2,2
2,1.06413890607655,10,2,2,2
1,2.46081144781783,10,1,2,1
3,1.14730815915391,10,2,2,1
3,2.26102298311889,10,1,1,1
3,0.798065391834825,10,2,2,2
4,1.33012216724455,10,1,1,1
4,0.764791110064834,10,1,2,2
1,1.56295460322872,10,1,1,2
1,2.66026576561853,10,1,1,1
3,0.831537082325667,10,1,1,1
1,1.44645975343883,10,2,2,2
1,0.947721631731838,10,2,2,2
3,0.881334859412163,10,1,1,2
3,0.665119491517544,10,2,1,1
4,1.64596840413287,10,2,1,1
1,1.0475209322758,10,2,2,1
4,1.0472227060236,10,2,1,2
3,0.764785073231906,10,2,1,2
4,0.615168979391456,10,2,1,2
3,0.781519861891866,10,1,2,2
1,2.95947622042149,10,1,1,2
4,0.748439669143409,10,1,1,2
1,2.21118928678334,10,1,2,2
1,1.87877186248079,10,1,2,1
1,2.59383582882583,10,1,2,2
1,0.931284163612872,10,2,1,2
2,0.814757619984448,10,1,1,2
2,2.84294786537066,10,1,2,1
3,1.11397441336885,10,1,1,1
1,0.931450180243701,10,2,2,2
1,1.16389111848548,10,2,1,2
3,0.980988970957696,10,2,1,1
2,1.26359956245869,10,2,1,1
2,3.97362658102065,10,1,2,1
3,3.20894292928278,10,1,2,1
3,1.52957769250497,10,2,1,2
2,1.08086614869535,10,1,2,2
3,2.06164865475148,10,1,1,2
2,2.41085338965058,10,2,2,2
2,1.23044119123369,10,2,1,2
4,0.848014696501195,10,1,2,1
3,0.7484912853688,10,2,2,2
2,1.06396051310003,10,2,2,1
1,3.10917200194672,10,1,2,1
3,1.52954026358202,10,1,2,2
4,1.91206304775551,10,1,2,1
4,1.01450292021036,10,1,2,2
4,3.19215833535418,10,1,2,2
2,2.62680162116885,10,1,1,2
2,1.01425751717761,10,2,1,2
3,0.980980518739671,10,1,1,2
3,0.715058533009142,10,1,1,1
1,2.47730777645484,10,2,1,1
4,0.781494506634772,10,2,1,2
1,2.70997268566862,10,2,2,1
4,0.748299309518188,10,2,1,2
4,0.947697483468801,10,2,2,1
4,0.89778802357614,10,2,2,2
1,1.49641026509926,10,1,2,2
2,2.64363994402811,10,1,1,1
3,0.814840024802834,10,1,1,2
4,1.04754025069997,10,2,2,2
3,0.81475701648742,10,2,1,2
4,1.08072005398571,10,1,1,1
2,1.57945968490094,10,2,2,1
4,1.08076080353931,10,1,1,1
4,0.831357784569263,10,2,1,1
3,1.39665533602238,10,2,2,1
1,1.0141536812298,10,1,1,2
2,0.964261124376208,10,2,1,2
1,1.21379424026236,10,1,1,2
3,0.831339371390641,10,1,1,2
4,0.665204914752394,10,1,1,2
3,1.09732474619523,10,1,2,1
2,1.69583832286298,10,1,2,2
4,0.831285944674164,10,1,2,1
2,0.798291778191924,10,2,1,2
2,2.31109242327511,10,1,2,2
1,1.06414886657149,10,2,1,1
1,0.997450888622552,10,2,1,2
4,1.28009921126068,10,2,2,1
1,1.11396626383066,10,2,1,2
3,0.947931114584208,10,2,2,2
1,2.04495250247419,10,1,2,2
1,1.34677907917649,10,2,2,1
1,0.931211116258055,10,2,1,2
2,2.44384302804247,10,1,2,2
3,2.11146031646058,10,2,2,1
3,1.41319271596149,10,2,2,2
2,1.71257884660736,10,2,1,1
1,5.10427360283211,10,1,1,1
1,5.58638952532783,10,1,1,1
1,2.27775837527588,10,1,1,1
3,0.980885436758399,10,1,1,1
3,0.864714772906154,10,2,1,1
4,0.748009534552693,10,1,2,1
3,0.71500148344785,10,2,2,2
1,1.21367350034416,10,2,2,1
4,0.714975826442242,10,1,2,2
1,1.51294070249423,10,1,1,1
1,0.81463567353785,10,2,1,1
4,0.897730068303645,10,1,1,2
3,0.74813540559262,10,2,1,2
3,0.74806899856776,10,1,2,2
3,1.08089844649658,10,1,2,1
4,2.02842297079042,10,2,1,1
1,1.39669970842078,10,1,1,2
2,1.62947750883177,10,2,2,2
3,0.798025245778263,10,2,1,2
1,1.06414313195273,10,1,1,1
1,3.07588413730264,10,1,1,1
2,4.52232276136056,10,1,2,1
4,1.18059602426365,10,2,1,1
3,0.84826523065567,10,2,2,1
3,0.698274240829051,10,2,1,2
2,2.04494827659801,10,1,1,2
1,1.4297557529062,10,1,2,1
3,2.5441062701866,10,1,2,1
4,0.698364795651287,10,2,2,2
1,2.74326417269185,10,1,2,1
4,1.01418205536902,10,1,1,1
2,4.50557801127434,10,2,1,2
4,0.731749855447561,10,2,1,2
1,0.981049642432481,10,2,2,1
1,1.06418388150632,10,1,1,2
3,1.08077589608729,10,2,1,1
1,7.38205914478749,10,2,2,1
3,0.864664967637509,10,1,2,2
3,1.08069530222565,10,2,1,1
1,1.19700028887019,10,1,2,2
3,1.0808208710514,10,1,2,2
4,2.36083254637197,10,1,2,1
2,1.97838190430775,10,2,1,1
1,1.76241525961086,10,1,2,1
2,3.59118288150057,10,1,1,2
4,1.36326605034992,10,2,2,2
3,1.01434173295274,10,2,1,1
1,1.18064945144579,10,2,1,2
4,1.49660375062376,10,2,1,2
1,1.31349453423172,10,2,2,2
2,1.74588391697034,10,2,2,2
3,1.86218528123572,10,1,1,1
1,1.57943010376766,10,2,2,1
2,1.16386365005746,10,2,2,2
3,1.03096212120727,10,1,2,1
3,0.69837656756863,10,2,2,2
1,1.54628320224583,10,2,2,2
4,0.814793540164828,10,1,1,2
3,1.29694206221029,10,1,2,2
4,0.764741908758879,10,1,1,1
4,1.16413652105257,10,1,1,2
1,2.21137945121154,10,1,1,1
3,1.280288470909,10,1,1,1
1,0.980954862199724,10,1,2,1
3,0.881143185310066,10,1,1,2
4,1.56275960849598,10,1,2,1
3,1.28026281343773,10,2,2,1
4,1.52963262889534,10,2,2,1
2,2.39410169702023,10,1,2,1
1,1.03075444931164,10,2,2,2
4,1.76248377980664,10,2,2,1
4,0.698338232934475,10,1,2,2
2,1.09742797818035,10,1,1,2
1,1.46311636362225,10,2,1,1
1,1.47975606983528,10,1,2,2
1,1.29688410740346,10,2,2,2
4,1.8290193635039,10,2,1,1
1,1.18040616158396,10,2,1,1
1,0.814843043219298,10,2,2,1
1,0.798010757192969,10,2,1,1
1,2.09489124221727,10,2,2,2
4,0.997545970603824,10,1,2,2
3,0.731680732220411,10,1,2,2
1,1.66276295948774,10,1,1,2
2,1.81216474063694,10,1,1,1
2,3.05908958241343,10,1,2,1
2,1.31338164350018,10,1,1,2
3,1.01425148034468,10,1,1,1
3,0.69821175839752,10,2,2,2
3,0.881153448019177,10,1,2,1
4,0.615109817124903,10,2,2,2
3,1.09752004221082,10,2,2,1
1,2.47724559530616,10,2,1,1
2,2.24443459091708,10,1,2,2
4,1.23027155222371,10,2,2,1
3,1.03107199445367,10,2,1,1
1,1.92850172286853,10,1,2,1
2,1.24687443301082,10,2,1,1
2,1.32998633524403,10,2,2,2
3,1.19709386210889,10,2,1,2
4,1.49642415018752,10,2,2,2
4,1.87877699406818,10,2,1,2
1,1.29677574383095,10,2,1,2
4,2.16128344833851,10,1,2,1
1,1.86225802684203,10,1,2,2
4,1.79579005669802,10,1,2,2
3,2.41080056596547,10,1,1,1
1,1.09740684879944,10,1,1,2
3,1.69586518732831,10,1,1,1
2,3.37504086270928,10,2,1,2
3,1.52953332103789,10,2,1,1
2,1.39661700138822,10,1,2,2
3,0.66526166209951,10,2,1,2
3,0.98102790908888,10,1,2,1
4,1.01425329130143,10,1,2,1
2,1.61284806532785,10,2,2,1
4,0.715006011538208,10,1,1,2
4,1.26373539492488,10,1,1,1
2,1.52958765346557,10,2,1,1
4,1.04753813799471,10,2,1,1
3,1.54615853866562,10,2,2,1
2,1.51310098450631,10,1,1,2
1,2.5604299409315,10,1,2,1
4,2.11166979931295,10,1,2,2
1,1.09745755931363,10,2,1,1
3,0.997533594723791,10,2,2,2
1,2.31109634740278,10,2,2,2
1,1.99509375263005,10,2,1,1
4,1.0308525506407,10,2,2,1
1,1.1806488474831,10,1,2,2
2,2.12813111301512,10,1,1,1
2,3.12557777622715,10,2,2,1
2,0.881155258975923,10,1,1,2
3,1.31343175005168,10,1,2,2
1,1.38001110218465,10,1,1,1
1,2.69347816845402,10,1,1,1
2,4.07332234829664,10,2,1,2
4,0.748135103844106,10,1,1,2
2,3.07575645530596,10,1,1,1
3,1.16380811017007,10,2,1,1
1,1.76228818157688,10,2,2,2
1,2.0781298908405,10,2,1,2
4,1.04738872312009,10,1,1,1
4,0.764750058762729,10,1,1,2
2,1.77909088600427,10,2,1,2
2,2.21121675474569,10,2,2,1
2,2.49391759978607,10,1,1,1
4,0.931208399590105,10,2,2,2
1,2.32795519614592,10,1,2,2
3,1.16392281232402,10,1,1,2
4,1.04747716430575,10,2,1,1
4,1.56283839093521,10,2,2,1
3,0.881113905459642,10,2,2,1
3,1.04753783624619,10,1,1,1
1,1.77903776057065,10,1,1,2
1,0.881180916447192,10,2,1,2
2,1.04736880073324,10,2,2,2
4,0.964388806372881,10,2,2,2
4,3.67433674074709,10,2,1,1
4,1.0972661874257,10,2,1,2
3,0.781472773756832,10,2,1,2
3,0.814817687962204,10,1,1,2
1,2.66013959283009,10,2,2,1
2,1.37984538730234,10,2,2,2
1,1.14726529689506,10,2,2,1
2,1.21365025825799,10,1,2,2
2,4.83831358421594,10,2,1,1
4,1.74578279769048,10,2,2,1
3,0.681637552566826,10,2,2,2
3,0.764758812729269,10,2,2,1
2,2.75995217543095,10,2,1,1
1,1.21368165034801,10,2,2,2
2,1.23057641880587,10,2,2,2
2,1.28031744807959,10,2,2,1
3,1.6629606699571,10,2,2,2
1,1.99512031534687,10,1,2,1
3,0.814644427038729,10,2,1,2
2,1.9951381245628,10,1,1,1
1,1.44656992796808,10,1,2,2
2,1.34676036471501,10,1,2,2
4,0.86456807423383,10,2,1,2
1,1.18058545934036,10,2,2,2
3,0.864489593543112,10,1,1,2
3,0.881218647584319,10,1,2,2
4,1.2303539570421,10,1,2,1
4,0.897989355958998,10,1,1,1
1,1.03079036902636,10,2,1,1
1,0.698339138180017,10,2,1,2
2,2.71002188697457,10,1,2,1
3,1.54629678558558,10,2,1,1
4,0.631723564583808,10,2,1,2
1,1.46320088114589,10,1,2,1
3,1.0639653429389,10,1,2,1
1,1.14734679600224,10,1,1,2
4,0.781461001373827,10,1,1,1
2,1.41329443920404,10,1,2,1
4,1.71241645189002,10,1,1,1
2,1.16392462374642,10,2,1,2
4,0.748210565652698,10,1,2,2
4,1.86222301237285,10,2,1,1
1,1.36342995380983,10,1,1,2
3,1.69594698818401,10,1,2,1
4,1.0473971744068,10,1,2,1
4,0.931173083372414,10,1,1,2
3,0.765095373615623,10,1,1,2
3,0.831379517447203,10,1,2,2
1,1.76232168637216,10,2,2,1
1,1.38004913507029,10,1,2,1
2,1.81227883929387,10,2,2,1
1,0.997561666648835,10,2,2,1
1,1.26352289365605,10,1,2,2
4,1.13069743057713,10,1,2,1
4,0.665115567389876,10,2,2,1
3,1.26354583352804,10,1,2,2
2,1.21386577794328,10,2,1,1
4,0.831515047699213,10,2,2,1
1,0.831345408689231,10,2,2,2
1,1.31340699875727,10,2,1,2
2,1.97849238105118,10,2,2,1
1,1.18053535278887,10,2,1,2
3,1.13084322307259,10,1,2,2
2,1.69582504127175,10,1,1,2
1,1.52962327189744,10,2,1,1
4,1.16390560753644,10,1,1,1
1,1.7292167423293,10,2,2,1
2,0.881272376514971,10,2,1,2
2,0.99755925219506,10,1,1,2
4,0.914470592048019,10,2,1,2
2,1.81235339585692,10,2,2,2
1,3.02587416116148,10,1,2,1
3,1.62938182335347,10,1,2,1
3,0.931020649615675,10,2,1,2
2,1.3799619008787,10,1,2,2
3,0.764804995153099,10,1,2,1
4,0.665144242811948,10,2,2,2
4,0.748177362605929,10,1,2,2
4,2.66009039152414,10,1,1,1
4,0.798242576885968,10,2,2,2
3,0.78150990139693,10,1,1,2
3,0.931011896114796,10,1,1,2
4,0.715008124243468,10,1,1,2
4,0.698381699156016,10,2,1,2
3,0.831441999878734,10,2,2,1
1,1.19715000595897,10,2,2,1
4,0.748194567859173,10,1,2,2
3,1.01431215228513,10,1,2,2
4,1.36344836698845,10,2,2,1
2,3.05913093546405,10,2,2,1
1,1.62929941806942,10,1,1,1
2,2.87623301381245,10,1,2,1
1,2.06164865521714,10,1,1,1
2,2.41087361332029,10,1,1,1
1,0.897867409512401,10,2,1,2
4,1.24702505581081,10,1,2,2
2,2.04496940644458,10,1,2,1
3,1.49642867827788,10,1,1,1
1,1.36341335251927,10,2,1,1
2,3.00951155181974,10,2,2,1
2,1.52964892890304,10,2,1,1
4,1.23030264256522,10,1,2,2
4,0.980880606919527,10,1,1,1
3,0.798128780443221,10,1,1,2
3,0.715059136971831,10,1,2,2
3,2.07830315176398,10,2,1,1
2,1.1804758887738,10,1,1,1
3,0.698444483336061,10,2,1,2
3,1.21383257489651,10,2,2,1
2,1.29678721399978,10,2,1,1
4,0.69837656756863,10,2,1,2
4,0.914374604355544,10,1,2,1
3,0.71488346112892,10,2,2,2
2,0.864524608012289,10,1,1,2
3,0.831292283721268,10,2,1,1
1,1.76243367232382,10,2,2,1
3,1.64595119887963,10,1,1,1
2,0.914484778884798,10,1,2,1
2,0.91459736879915,10,2,2,2
1,3.99031609296799,10,1,1,1
3,1.06409513764083,10,2,2,1
1,1.51306536607444,10,2,2,2
1,1.47962929354981,10,1,2,1
2,1.08078012196347,10,2,1,2
4,0.714985787402838,10,1,1,2
1,1.56295852689072,10,1,1,2
4,1.29696651222184,10,2,1,1
2,1.01412621326745,10,2,2,2
3,0.914377924520522,10,2,2,2
2,1.42976360116154,10,2,2,2
1,2.19499027915299,10,2,1,1
1,1.49628016864881,10,1,1,1
2,2.54383370047435,10,1,2,1
3,0.931139879859984,10,2,1,1
2,3.52477950695902,10,1,1,1
3,0.748293574433774,10,1,1,2
1,1.21384917665273,10,1,1,2
4,1.46319786272943,10,1,2,1
1,1.67922548064962,10,2,2,2
4,0.781505373306572,10,2,2,2
1,1.71258095977828,10,2,1,2
2,2.31118418509141,10,1,2,2
1,1.39657957246527,10,1,1,2
2,0.864475406706333,10,2,1,1
1,1.97842627577484,10,2,1,2
1,1.89532312750816,10,1,2,2
3,0.864530946593732,10,2,1,2
1,3.32530888915062,10,1,2,1
4,2.02833935851231,10,1,1,2
4,0.831337560433894,10,1,1,2
4,1.64593731425703,10,1,1,2
3,1.77895988384262,10,2,1,1
